SHBLON,SHBLAT,EHBLON,EHBLAT,count
121.54229160352416,31.22307661614703,121.50032448506091,31.25005624738557,11
121.5842587219874,31.088178459954342,121.57376694237159,31.106164880780035,11
121.33245601120795,30.863348199633197,121.33245601120795,30.85435498922035,11
121.39540668890281,31.196096984908493,121.41639024813443,31.25005624738557,11
121.64720939968227,31.106164880780035,121.65770117929807,31.106164880780035,11
121.54229160352416,31.295022299449798,121.54229160352416,31.259049457798415,11
121.1960628762024,31.00723956623873,121.20655465581822,31.03421919747727,11
121.46884914621349,31.22307661614703,121.44786558698186,31.313008720275487,11
121.51081626467672,31.106164880780035,121.52130804429254,31.09717167036719,11
121.51081626467672,31.106164880780035,121.52130804429254,31.106164880780035,11
121.44786558698186,31.196096984908493,121.39540668890281,31.169117353669957,11
121.46884914621349,31.322001930688334,121.44786558698186,31.348981561926873,11
121.45835736659767,31.41193403481679,121.46884914621349,31.420927245229638,11
121.54229160352416,31.22307661614703,121.50032448506091,31.187103774495647,11
121.27999711312889,31.016232776651577,121.25901355389728,31.016232776651577,11
121.60524228121902,31.16012414325711,121.59475050160322,31.20509019532134,11
121.44786558698186,31.277035878624105,121.43737380736606,31.22307661614703,11
121.31147245197633,31.043212407890113,121.30098067236051,31.05220561830296,11
121.22753821504983,31.12415130160573,121.22753821504983,31.115158091192882,11
121.24852177428146,31.268042668211258,121.24852177428146,31.259049457798415,11
121.37442312967119,31.241063036972722,121.34294779082376,31.28602908903695,11
121.17507931697078,31.05220561830296,121.22753821504983,31.05220561830296,11
121.24852177428146,31.09717167036719,121.1960628762024,31.09717167036719,11
121.5842587219874,31.088178459954342,121.59475050160322,31.070192039128653,11
121.51081626467672,31.322001930688334,121.47934092582929,31.33099514110118,11
121.61573406083482,31.28602908903695,121.61573406083482,31.241063036972722,11
121.51081626467672,31.214083405734186,121.54229160352416,31.12415130160573,11
121.35343957043956,31.070192039128653,121.35343957043956,31.088178459954342,11
121.37442312967119,31.20509019532134,121.40589846851861,31.1781105640828,11
121.43737380736606,31.241063036972722,121.48983270544511,31.277035878624105,11
121.50032448506091,31.304015509862644,121.45835736659767,31.25005624738557,11
121.27999711312889,31.33099514110118,121.25901355389728,31.339988351514027,11
121.2904888927447,31.025225987064424,121.22753821504983,31.05220561830296,11
121.05966974119687,31.115158091192882,121.05966974119687,31.115158091192882,11
121.39540668890281,31.28602908903695,121.42688202775024,31.259049457798415,11
121.41639024813443,31.232069826559876,121.48983270544511,31.28602908903695,11
121.42688202775024,30.998246355825884,121.45835736659767,30.953280303761655,11
121.45835736659767,31.41193403481679,121.43737380736606,31.402940824403945,11
121.37442312967119,31.106164880780035,121.31147245197633,31.070192039128653,11
121.54229160352416,31.214083405734186,121.50032448506091,31.1781105640828,11
121.41639024813443,31.09717167036719,121.384914909287,31.12415130160573,11
121.45835736659767,31.241063036972722,121.46884914621349,31.295022299449798,11
121.44786558698186,31.20509019532134,121.45835736659767,31.268042668211258,11
